Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %
locust_login_and_view_dashboard,200,2197,2250,2692,2771,5624,1332,10096,0.0
locust_app_specific_action,485,330,286,526,641,750,171,1072,0.0
locust_view_page:open_page,4604,620,619,851,1008,1169,291,2147,0.0
locust_search_cql:recently_viewed,590,38,40,50,53,62,13,193,0.0
locust_create_and_edit_page:create_page_editor,485,379,319,500,518,555,236,1831,0.0
locust_view_blog,675,1360,1369,1881,2089,2445,493,2630,0.0
locust_create_blog:blog_editor,240,442,376,589,607,682,268,1005,0.0
locust_view_page:view_page_tree,4564,140,121,223,277,387,25,982,0.0
locust_view_dashboard,504,1505,1727,1832,1865,1913,944,2080,0.0
locust_create_and_edit_page:create_page,484,677,581,877,904,985,430,2082,0.0
locust_search_cql:search_results,586,443,418,488,554,1169,214,6502,0.0
locust_like_page,251,65,57,88,92,128,30,191,0.0
locust_create_blog:feel_and_publish,235,688,687,892,908,973,427,1312,0.0
locust_create_and_edit_page:open_editor,480,249,232,312,324,362,164,546,0.0
locust_comment_page,424,179,178,244,252,283,100,924,0.0
locust_create_and_edit_page:edit_page,472,715,603,937,953,982,463,1127,0.0
locust_view_attachment,256,173,150,283,306,380,101,403,0.0
locust_upload_attachment,426,692,641,1005,1114,1324,398,1976,0.0
selenium_login:open_login_page,170,10738,20624,20656,20668,20704,96,20745,0.0
selenium_login:login_and_view_dashboard,82,639,639,678,700,714,565,715,0.0
selenium_login,170,11091,20624,20656,20668,20704,753,20746,0.0
selenium_view_page,82,662,616,816,876,1215,504,1537,0.0
selenium_create_page:open_create_page_editor,82,821,811,893,921,1081,642,1660,0.0
selenium_create_page:save_created_page,82,660,648,699,704,854,584,1377,0.0
selenium_create_page,82,1651,1614,1742,1955,2414,1436,3704,0.0
selenium_edit_page:open_create_page_editor,82,1874,2122,2706,2778,2888,1030,2953,0.0
selenium_edit_page:save_edited_page,82,889,821,1076,1106,1359,702,1379,0.0
selenium_edit_page,82,2789,2894,3717,3806,3911,1801,4097,0.0
selenium_create_comment:write_comment,82,558,630,773,789,836,294,848,0.0
selenium_create_comment:save_comment,82,635,632,652,656,677,618,677,0.0
selenium_create_comment,82,1662,1683,1920,2011,2104,1330,2123,0.0
selenium_view_blog,82,1049,1032,1248,1422,1619,565,2013,0.0
selenium_view_dashboard,82,980,973,1019,1029,1084,945,1087,0.0
selenium_app_custom_action:view_page,82,399,402,428,437,460,259,477,0.0
selenium_app_custom_action,82,399,402,428,437,460,259,477,0.0
selenium_log_out,82,115,112,126,128,164,99,178,0.0
